Datetime,Close,High,Low,Open,Volume,Collective_Volume,Avg_High_Low,Price_Volume_Product,Daily_Cumulative_Price_Volume,Daily_Cumulative_Volume,VWAP,GOLDUP,GOLD,GOLDLOW,SAR,RSI9,EMA3_RSI,%K,%D,SMA5,EMA18,SMA20,SMA50,EMA50,BBUpperBand2,BBLowerBand2,BBUpperBand1,BBLowerBand1,tenkan,kijun,senkouA,senkouB,IRBLONG,IRBSHORT,GOLDBAR,INGOLDZ,VWAPBAR,PVWAPBAR,BUYORSELL
2026-03-18 09:21:00+05:30,55014.7,55062.6,55007.85,55062.6,0,9117492.0,55035.23,501783237901.78,4079365814098.57,74117520.0,55039.16,54521.93,54392.63,54263.32,54887.07,61.8,68.99,7.34,7.34,55058.52,54953.92,54916.16,54882.02,54879.64,55104.36,54727.97,55010.26,54822.07,54421.08,54482.96,54452.02,54644.96,False,False,False,False,True,False,WAIT
2026-03-18 09:22:00+05:30,54972.55,55030.2,54970.6,55012.9,0,6021264.0,55000.4,331171930857.66,4410537744956.23,80138784.0,55036.24,54520.19,54391.17,54262.16,54900.1,52.62,60.81,1.49,1.49,55038.54,54955.89,54922.64,54886.64,54883.28,55109.15,54736.14,55015.9,54829.39,54389.88,54441.12,54415.5,54590.0,False,False,False,False,False,False,WAIT
2026-03-18 09:23:00+05:30,54987.95,55012.35,54966.6,54971.3,0,5902392.0,54989.48,324569446546.69,4735107191502.91,86041176.0,55033.04,54518.26,54389.57,54260.87,54912.36,55.35,58.08,15.86,15.86,55022.92,54959.26,54929.62,54891.82,54887.38,55114.87,54744.37,55022.24,54837.0,54400.39,54439.62,54420.0,54613.04,True,False,False,False,False,False,WAIT
2026-03-18 09:24:00+05:30,54904.1,54992.2,54896.5,54985.75,0,7422888.0,54944.35,407845753383.23,5142952944886.15,93464064.0,55025.99,54514.03,54386.04,54258.05,55104.35,40.92,49.5,4.58,4.58,54987.66,54953.45,54931.98,54894.11,54888.04,55114.51,54749.46,55023.25,54840.72,54327.19,54340.76,54333.98,54480.38,False,False,False,False,False,False,WAIT
2026-03-18 09:25:00+05:30,54942.55,54943.55,54862.9,54902.1,0,6738048.0,54903.22,369940562772.75,5512893507658.9,100202112.0,55017.74,54509.08,54381.92,54254.75,55100.19,47.92,48.71,47.61,47.61,54964.37,54952.31,54934.41,54896.9,54890.18,55116.1,54752.72,55025.25,54843.56,54344.28,54361.26,54352.77,54587.81,False,False,False,False,False,False,WAIT
2026-03-18 09:26:00+05:30,54921.6,54955.75,54911.0,54942.6,0,8038128.0,54933.38,441561499722.0,5954455007380.9,108240240.0,55011.47,54505.32,54378.78,54252.25,55090.7,44.68,46.7,39.28,39.28,54945.75,54949.07,54936.74,54899.28,54891.41,55116.4,54757.09,55026.57,54846.92,54362.62,54333.37,54348.0,54444.44,False,False,False,False,False,False,WAIT
2026-03-18 09:27:00+05:30,54975.5,54975.5,54919.5,54924.95,0,4556004.0,54947.5,250341029790.0,6204796037170.9,112796244.0,55008.89,54503.77,54377.49,54251.21,55081.59,53.74,50.22,87.08,87.08,54946.34,54951.86,54942.29,54902.65,54894.71,55119.4,54765.18,55030.84,54853.73,54385.52,54474.3,54429.91,54599.5,False,False,False,False,False,False,WAIT
2026-03-18 09:28:00+05:30,54982.1,54988.7,54963.05,54972.05,0,4980744.0,54975.88,273820759551.0,6478616796721.9,117776988.0,55007.49,54502.93,54376.79,54250.65,55072.84,54.77,52.49,94.75,94.75,54945.17,54955.04,54947.76,54906.31,54898.13,55122.56,54772.97,55035.16,54860.36,54370.75,54435.12,54402.94,54526.14,False,False,False,False,False,False,WAIT
2026-03-18 09:29:00+05:30,54974.65,54984.5,54963.4,54978.65,0,4065828.0,54973.95,223514622004.17,6702131418726.07,121842816.0,55006.37,54502.26,54376.23,54250.21,55064.44,53.27,52.88,81.92,81.92,54959.28,54957.1,54953.76,54909.04,54901.13,55123.26,54784.26,55038.51,54869.01,54360.74,54416.79,54388.77,54500.48,False,True,False,False,False,False,BUY
2026-03-18 09:30:00+05:30,54994.25,55006.05,54970.3,54970.3,0,5199108.0,54988.18,285889464609.7,6988020883335.77,127041924.0,55005.63,54501.82,54375.86,54249.91,55056.38,56.76,54.82,86.37,86.37,54969.62,54961.01,54961.77,54911.96,54904.79,55122.37,54801.17,55042.07,54881.47,54359.62,54457.5,54408.56,54573.84,False,False,False,False,True,False,BUY
2026-03-18 09:31:00+05:30,55025.25,55030.9,54991.85,54991.85,0,6021732.0,55011.38,331263757201.5,7319284640537.27,133063656.0,55005.89,54501.97,54375.99,54250.01,55048.64,61.83,58.33,91.67,91.67,54990.35,54967.78,54971.62,54914.92,54909.51,55121.53,54821.71,55046.58,54896.67,54389.57,54480.1,54434.84,54600.44,False,False,False,False,True,False,BUY
2026-03-18 09:32:00+05:30,55027.1,55046.95,55016.8,55028.6,0,6503868.0,55031.88,357920050792.5,7677204691329.77,139567524.0,55007.1,54502.7,54376.6,54250.5,54862.9,62.13,60.23,76.24,76.24,55000.67,54974.02,54980.92,54917.37,54914.12,55119.4,54842.43,55050.16,54911.67,54375.87,54465.55,54420.71,54544.14,True,False,False,False,False,False,BUY
2026-03-18 09:33:00+05:30,55032.65,55035.35,55011.2,55028.65,0,5663208.0,55023.28,311608253378.39,7988812944708.16,145230732.0,55007.73,54503.08,54376.91,54250.75,54866.58,63.11,61.67,81.34,81.34,55010.78,54980.19,54990.52,54919.2,54918.77,55113.81,54867.24,55052.17,54928.88,54403.84,54476.69,54440.26,54524.19,False,True,False,False,False,False,BUY
2026-03-18 09:34:00+05:30,55033.4,55044.95,55025.6,55028.3,0,6217632.0,55035.28,342189089397.56,8331002034105.73,151448364.0,55008.86,54503.75,54377.48,54251.2,54870.19,63.25,62.46,75.41,75.41,55022.53,54985.79,55000.26,54919.98,54923.27,55101.93,54898.58,55051.1,54949.42,54394.07,54471.49,54432.78,54493.34,True,False,False,False,False,False,BUY
2026-03-18 09:35:00+05:30,55042.0,55043.5,55019.45,55036.3,0,3751572.0,55031.47,206454539263.24,8537456573368.97,155199936.0,55009.41,54504.08,54377.75,54251.42,54873.72,65.01,63.73,86.15,86.15,55032.08,54991.71,55005.75,54922.54,54927.92,55103.74,54907.75,55054.74,54956.75,54407.25,54497.72,54452.49,54479.44,False,True,False,False,False,False,BUY
2026-03-18 09:36:00+05:30,55003.95,55044.5,54998.15,55039.15,0,4723248.0,55021.32,259879359573.56,8797335932942.53,159923184.0,55009.76,54504.29,54377.93,54251.56,54877.19,52.51,58.12,12.39,12.39,55027.82,54993.0,55005.61,54924.13,54930.9,55103.61,54907.61,55054.61,54956.61,54365.8,54469.55,54417.67,54365.71,False,False,False,False,True,False,WAIT
2026-03-18 09:37:00+05:30,55011.4,55011.4,54984.25,55003.6,0,5905188.0,54997.82,324772491602.67,9122108424545.2,165828372.0,55009.33,54504.04,54377.72,54251.39,54880.58,54.44,56.28,44.73,44.73,55024.68,54994.93,55002.56,54927.1,54934.06,55095.46,54909.66,55049.01,54956.11,54359.3,54476.66,54417.98,54457.01,False,True,False,False,True,False,WAIT
2026-03-18 09:38:00+05:30,54999.95,55027.25,54995.85,55009.2,0,4499796.0,55011.55,247540756159.27,9369649180704.47,170328168.0,55009.39,54504.07,54377.74,54251.41,54883.91,50.87,53.58,26.06,26.06,55018.14,54995.46,54999.25,54930.87,54936.64,55087.21,54911.29,55043.23,54955.27,54359.86,54457.23,54408.54,54427.02,True,False,False,False,True,False,WAIT
2026-03-18 09:39:00+05:30,54984.85,54996.35,54966.3,54996.35,0,5772468.0,54981.33,317377945924.71,9687027126629.18,176100636.0,55008.47,54503.52,54377.28,54251.05,54887.17,46.36,49.97,23.72,23.72,55008.43,54994.35,54994.48,54933.73,54938.53,55073.84,54915.11,55034.16,54954.79,54339.45,54432.58,54386.01,54458.11,False,True,False,False,False,False,WAIT
2026-03-18 09:40:00+05:30,54978.75,54995.25,54978.75,54988.8,0,3313572.0,54987.0,182203383564.0,9869230510193.18,179414208.0,55008.08,54503.28,54377.09,54250.89,54890.37,44.56,47.26,20.43,20.43,54995.78,54992.7,54990.46,54936.63,54940.11,55063.99,54916.93,55027.23,54953.7,54354.65,54432.48,54393.57,54506.4,False,False,False,False,False,False,WAIT
2026-03-18 09:41:00+05:30,54982.55,54999.25,54977.1,54982.9,0,3124104.0,54988.18,171788779910.91,10041019290104.09,182538312.0,55007.74,54503.08,54376.92,54250.75,54893.5,46.03,46.64,26.66,26.66,54991.5,54991.64,54988.86,54939.09,54941.78,55061.55,54916.16,55025.2,54952.51,54357.12,54378.37,54367.75,54488.19,True,False,False,False,False,False,WAIT
2026-03-18 09:42:00+05:30,54988.45,55006.8,54966.15,54982.25,0,4298232.0,54986.47,236344624733.2,10277363914837.29,186836544.0,55007.25,54502.79,54376.67,54250.56,54896.57,48.41,47.53,54.86,54.86,54986.91,54991.3,54989.65,54940.69,54943.61,55061.94,54917.36,55025.8,54953.5,54357.55,54358.92,54358.24,54505.39,True,False,False,False,False,False,WAIT
2026-03-18 09:43:00+05:30,54986.2,55012.4,54986.2,54988.8,0,4309380.0,54999.3,237012878383.95,10514376793221.24,191145924.0,55007.07,54502.68,54376.58,54250.48,54899.58,47.51,47.52,43.35,43.35,54984.16,54990.76,54989.56,54942.72,54945.28,55061.87,54917.26,55025.72,54953.41,54361.03,54402.8,54381.92,54472.1,True,False,False,False,True,False,WAIT
2026-03-18 09:44:00+05:30,54972.85,54989.9,54961.95,54985.75,0,4181484.0,54975.92,229880945872.52,10744257739093.76,195327408.0,55006.4,54502.28,54376.25,54250.22,54902.52,42.27,44.89,21.61,21.61,54981.76,54988.88,54993.0,54944.48,54946.36,55053.82,54932.18,55023.41,54962.59,54356.66,54395.75,54376.2,54397.91,False,False,False,False,False,False,WAIT
2026-03-18 09:45:00+05:30,54938.55,54974.3,54934.85,54967.65,0,5712432.0,54954.58,313924279470.66,11058182018564.41,201039840.0,55004.93,54501.4,54375.51,54249.63,54905.41,32.04,38.47,4.77,4.77,54973.72,54983.58,54992.8,54946.54,54946.05,55054.34,54931.26,55023.57,54962.03,54344.74,54417.5,54381.12,54376.79,False,False,False,False,False,False,WAIT
2026-03-18 09:46:00+05:30,54910.85,54942.0,54909.35,54938.1,0,6257556.0,54925.68,343700492039.02,11401882510603.43,207297396.0,55002.54,54499.96,54374.32,54248.67,54908.24,26.27,32.37,1.46,1.46,54959.38,54975.92,54992.26,54948.17,54944.67,55056.55,54927.97,55024.41,54960.12,54342.0,54407.25,54374.63,54334.19,False,False,False,False,False,False,WAIT
2026-03-18 09:47:00+05:30,54923.6,54946.35,54907.7,54907.7,0,7904448.0,54927.03,434167815994.88,11836050326598.3,215201844.0,54999.76,54498.3,54372.93,54247.56,55046.95,32.56,32.46,19.34,19.34,54946.41,54970.42,54989.67,54949.24,54943.84,55060.65,54918.69,55025.16,54954.18,54343.11,54386.9,54365.0,54423.11,True,False,False,False,False,False,WAIT
2026-03-18 09:48:00+05:30,54935.05,54938.65,54910.6,54920.3,0,5595912.0,54924.62,307353368133.0,12143403694731.3,220797756.0,54997.86,54497.15,54371.98,54246.8,55044.16,37.91,35.19,41.07,41.07,54936.18,54966.69,54987.32,54949.17,54943.5,55062.35,54912.28,55024.83,54949.8,54332.2,54348.23,54340.21,54436.26,False,False,False,False,False,False,WAIT
2026-03-18 09:49:00+05:30,54982.5,54986.5,54933.5,54933.5,0,4486056.0,54960.0,246553637760.0,12389957332491.3,225283812.0,54997.1,54496.7,54371.6,54246.5,55041.44,54.68,44.94,94.92,94.92,54938.11,54968.36,54987.71,54949.59,54945.03,55062.55,54912.87,55025.13,54950.29,54358.53,54392.55,54375.54,54533.15,False,False,False,False,False,False,WAIT
2026-03-18 09:50:00+05:30,55036.45,55036.6,54984.25,54984.25,0,3389976.0,55010.43,186484023148.22,12576441355639.52,228673788.0,54997.3,54496.82,54371.7,54246.58,55038.76,66.32,55.63,99.88,99.88,54957.69,54975.52,54989.82,54952.52,54948.61,55067.75,54911.88,55028.78,54950.85,54404.8,54511.03,54457.91,54556.71,False,False,False,False,True,False,WAIT
2026-03-18 09:51:00+05:30,55008.85,55045.55,55000.75,55030.7,0,2923836.0,55023.15,160878667945.52,12737320023585.05,231597624.0,54997.63,54497.02,54371.86,54246.71,54907.7,57.78,56.7,72.8,72.8,54977.29,54979.03,54989.0,54955.68,54950.98,55065.7,54912.3,55027.35,54950.65,54364.02,54401.42,54382.73,54404.42,False,False,False,False,False,False,WAIT
2026-03-18 09:52:00+05:30,54946.95,55010.1,54942.85,55004.5,0,4783020.0,54976.48,262953586927.97,13000273610513.02,236380644.0,54997.2,54496.76,54371.65,54246.54,54910.46,43.61,50.16,12.0,12.0,54981.96,54975.66,54984.99,54957.75,54950.82,55061.68,54908.3,55023.34,54946.64,54346.97,54350.79,54348.88,54390.79,False,False,False,False,True,False,WAIT
2026-03-18 09:53:00+05:30,54953.55,54962.1,54944.4,54947.55,0,2035896.0,54953.25,111879101862.0,13112152712375.02,238416540.0,54996.82,54496.53,54371.46,54246.39,54913.16,45.22,47.69,10.42,10.42,54985.66,54973.33,54981.04,54959.86,54950.93,55055.51,54906.56,55018.27,54943.8,54333.11,54345.71,54339.41,54438.08,True,False,False,False,False,False,WAIT
2026-03-18 09:54:00+05:30,54938.45,54959.1,54929.0,54950.5,0,4174956.0,54944.05,229388994473.48,13341541706848.5,242591496.0,54995.92,54495.99,54371.01,54246.02,54915.81,42.13,44.91,8.11,8.11,54976.85,54969.66,54976.29,54961.49,54950.44,55048.78,54903.79,55012.53,54940.04,54317.71,54346.78,54332.24,54413.12,False,False,False,False,False,False,WAIT
2026-03-18 09:55:00+05:30,54892.7,54939.85,54882.4,54934.75,0,3732576.0,54911.12,204959947308.0,13546501654156.5,246324072.0,54994.63,54495.22,54370.36,54245.51,55045.55,34.15,39.53,8.07,8.07,54948.1,54961.56,54968.82,54961.46,54948.17,55043.54,54894.11,55006.18,54931.46,54307.26,54355.85,54331.55,54345.51,False,False,False,False,False,False,WAIT
2026-03-18 09:56:00+05:30,54841.9,54898.35,54830.85,54891.5,0,4347396.0,54864.6,238518149374.41,13785019803530.9,250671468.0,54992.38,54493.86,54369.24,54244.61,55042.29,27.62,33.58,8.42,8.42,54914.71,54948.96,54960.72,54960.8,54944.0,55052.58,54868.86,55006.65,54914.79,54305.18,54379.52,54342.35,54292.85,False,False,False,False,False,False,SELL
2026-03-18 09:57:00+05:30,54809.7,54842.7,54806.7,54834.15,0,3797928.0,54824.7,208220260254.47,13993240063785.38,254469396.0,54989.87,54492.36,54367.98,54243.61,55033.83,24.31,28.94,1.97,1.97,54887.26,54934.3,54950.63,54959.7,54938.74,55061.41,54839.86,55006.02,54895.25,54299.78,54401.7,54350.74,54342.4,False,False,False,False,False,False,SELL
2026-03-18 09:58:00+05:30,54845.1,54845.1,54811.0,54811.15,0,4515504.0,54828.05,247576282614.94,14240816346400.31,258984900.0,54987.05,54490.67,54366.57,54242.48,55020.2,34.09,31.51,28.84,28.84,54865.57,54924.91,54942.89,54959.15,54935.07,55060.58,54825.2,55001.74,54884.05,54329.08,54428.21,54378.64,54360.23,False,False,False,False,False,False,SELL
2026-03-18 09:59:00+05:30,54879.35,54885.2,54842.85,54842.85,0,3448320.0,54864.03,189188716035.0,14430005062435.31,262433220.0,54985.44,54489.7,54365.77,54241.83,55007.39,42.22,36.87,79.27,79.27,54853.75,54920.12,54937.62,54959.65,54932.88,55056.84,54818.4,54997.23,54878.01,54352.86,54425.53,54389.2,54360.86,False,False,False,False,False,False,WAIT
2026-03-18 10:00:00+05:30,54866.45,54886.85,54852.2,54879.4,0,3030372.0,54869.53,166275073397.04,14596280135832.35,265463592.0,54984.11,54488.91,54365.1,54241.3,54995.35,40.12,38.49,74.55,74.55,54848.5,54914.47,54932.0,54960.29,54930.28,55053.62,54810.39,54992.81,54871.19,54327.88,54391.71,54359.8,54286.56,False,False,False,False,False,False,WAIT
2026-03-18 10:01:00+05:30,54867.2,54883.6,54864.05,54864.05,0,4128072.0,54873.83,226523105352.98,14822803241185.34,269591664.0,54982.42,54487.89,54364.26,54240.63,54984.03,40.31,39.4,74.09,74.09,54853.56,54909.49,54926.24,54961.08,54927.8,55048.69,54803.78,54987.46,54865.01,54309.65,54400.1,54354.87,54296.56,True,False,False,False,False,False,WAIT
2026-03-18 10:02:00+05:30,54830.5,54867.05,54818.95,54866.9,0,3631392.0,54843.0,199156431456.0,15021959672641.34,273223056.0,54980.57,54486.78,54363.33,54239.89,54973.39,34.22,36.81,17.01,17.01,54857.72,54901.18,54918.34,54960.86,54923.99,55044.23,54792.45,54981.28,54855.39,54308.17,54382.78,54345.48,54270.75,False,False,False,False,False,False,SELL
2026-03-18 10:03:00+05:30,54798.45,54828.75,54794.3,54825.0,0,3012468.0,54811.53,165117966270.45,15187077638911.78,276235524.0,54978.73,54485.67,54362.41,54239.15,54963.39,29.79,33.3,4.48,4.48,54848.39,54890.36,54908.95,54960.02,54919.06,55041.37,54776.53,54975.16,54842.74,54298.08,54393.38,54345.73,54281.11,False,False,False,False,False,False,SELL
2026-03-18 10:04:00+05:30,54792.45,54798.8,54782.3,54797.9,0,3393228.0,54790.55,185916831046.36,15372994469958.14,279628752.0,54976.44,54484.3,54361.27,54238.23,54949.86,29.0,31.15,10.02,10.02,54831.01,54880.06,54899.93,54959.09,54914.1,55038.45,54761.41,54969.19,54830.67,54274.34,54379.26,54326.8,54289.73,False,True,False,False,False,False,SELL
2026-03-18 10:05:00+05:30,54757.35,54795.9,54748.2,54791.75,0,3696384.0,54772.05,202458524935.5,15575452994893.64,283325136.0,54973.78,54482.7,54359.94,54237.17,54933.11,24.69,27.92,7.7,7.7,54809.19,54867.14,54890.87,54955.6,54907.95,55041.9,54739.84,54966.38,54815.36,54259.86,54383.34,54321.6,54314.78,False,False,False,False,False,False,SELL
2026-03-18 10:06:00+05:30,54780.0,54785.65,54735.75,54748.95,0,5138484.0,54760.7,281386976764.36,15856839971658.0,288463620.0,54969.98,54480.43,54358.04,54235.65,54910.92,32.02,29.97,47.58,47.58,54791.75,54857.97,54884.33,54951.06,54902.93,55042.86,54725.79,54963.59,54805.06,54251.0,54388.7,54319.85,54330.05,False,False,False,False,False,False,SELL
2026-03-18 10:07:00+05:30,54798.65,54802.15,54777.75,54782.45,0,3550632.0,54789.95,194538946974.47,16051378918632.47,292014252.0,54967.79,54479.11,54356.94,54234.77,54886.39,37.65,33.81,94.73,94.73,54785.38,54851.72,54878.08,54945.59,54898.84,55039.91,54716.25,54959.0,54797.16,54268.54,54388.09,54328.32,54411.48,False,False,False,False,False,False,WAIT
2026-03-18 10:08:00+05:30,54776.0,54803.6,54770.6,54800.75,0,2131392.0,54787.1,116772789973.5,16168151708605.97,294145644.0,54966.48,54478.33,54356.29,54234.25,54865.3,33.82,33.82,59.32,59.32,54780.89,54843.75,54870.13,54939.79,54894.03,55035.76,54704.5,54952.94,54787.31,54273.65,54380.83,54327.24,54469.9,False,False,False,False,False,False,SELL
2026-03-18 10:09:00+05:30,54743.05,54790.8,54743.05,54780.75,0,2947800.0,54766.93,161441943817.97,16329593652423.94,297093444.0,54964.5,54477.14,54355.3,54233.46,54847.17,29.0,31.41,10.76,10.76,54771.01,54833.15,54858.16,54933.04,54888.11,55024.2,54692.11,54941.18,54775.13,54270.25,54391.21,54330.73,54558.51,False,False,False,False,False,False,SELL
2026-03-18 10:10:00+05:30,54714.4,54748.1,54710.35,54744.3,0,3960420.0,54729.23,216750723462.66,16546344375886.6,301053864.0,54961.41,54475.28,54353.75,54232.22,54831.57,25.45,28.43,4.34,4.34,54762.42,54820.65,54842.05,54926.15,54881.29,54997.41,54686.69,54919.73,54764.37,54261.2,54382.56,54321.88,54561.91,False,False,False,False,False,False,SELL
2026-03-18 10:11:00+05:30,54716.25,54725.95,54700.8,54718.85,0,2941464.0,54713.38,160937422881.0,16707281798767.6,303995328.0,54959.01,54473.84,54352.55,54231.26,54812.17,26.11,27.27,15.03,15.03,54749.67,54809.66,54827.42,54920.18,54874.82,54971.34,54683.51,54899.38,54755.47,54241.65,54353.0,54297.33,54570.19,False,True,False,False,False,False,SELL
2026-03-18 10:12:00+05:30,54704.6,54717.8,54700.35,54713.95,0,6568692.0,54709.08,359367070977.59,17066648869745.18,310564020.0,54953.72,54470.67,54349.91,54229.15,54792.13,24.58,25.92,4.7,4.7,54730.86,54798.6,54815.31,54914.82,54868.15,54957.65,54672.96,54886.48,54744.13,54231.47,54337.69,54284.58,54554.59,False,False,False,False,False,False,SELL
2026-03-18 10:13:00+05:30,54745.05,54745.05,54693.1,54705.9,0,5331180.0,54719.08,291717244505.98,17358366114251.16,315895200.0,54949.76,54468.3,54347.93,54227.56,54773.77,38.66,32.29,94.45,94.45,54724.67,54792.97,54804.88,54909.96,54863.32,54934.57,54675.19,54869.72,54740.04,54247.95,54378.15,54313.05,54555.74,False,False,False,False,False,False,WAIT
2026-03-18 10:14:00+05:30,54787.25,54792.8,54738.9,54744.55,0,3943056.0,54765.85,215944811897.34,17574310926148.5,319838256.0,54947.49,54466.94,54346.8,54226.66,54693.1,49.68,40.98,94.43,94.43,54733.51,54792.36,54797.32,54907.62,54860.34,54910.84,54683.8,54854.08,54740.56,54266.68,54383.38,54325.02,54498.28,False,False,False,False,False,False,WAIT
2026-03-18 10:15:00+05:30,54792.55,54793.95,54769.45,54790.5,0,2231448.0,54781.7,122242513158.28,17696553439306.78,322069704.0,54946.35,54466.25,54346.22,54226.2,54693.1,50.93,45.96,98.61,98.61,54749.14,54792.38,54792.31,54904.62,54857.68,54896.58,54688.05,54844.45,54740.18,54244.22,54370.2,54307.21,54442.5,False,True,False,False,False,False,WAIT
2026-03-18 10:16:00+05:30,54816.8,54823.55,54782.9,54790.55,0,2507028.0,54803.22,137393218585.99,17833946657892.77,324576732.0,54945.24,54465.58,54345.67,54225.75,54697.13,56.47,51.21,94.83,94.83,54769.25,54794.95,54791.06,54902.53,54856.07,54893.4,54688.72,54842.23,54739.89,54269.48,54426.03,54347.75,54383.06,False,False,False,False,False,False,WAIT
2026-03-18 10:17:00+05:30,54835.75,54842.6,54817.7,54823.15,0,2167356.0,54830.15,118836455430.02,17952783113322.8,326744088.0,54944.48,54465.12,54345.29,54225.45,54704.72,60.41,55.81,93.39,93.39,54795.48,54799.25,54792.36,54899.73,54855.28,54896.35,54688.37,54844.35,54740.37,54293.27,54401.39,54347.33,54405.42,False,False,False,False,False,False,WAIT
2026-03-18 10:18:00+05:30,54867.75,54871.75,54839.05,54839.05,0,2848800.0,54855.4,156272064632.81,18109055177955.61,329592888.0,54943.71,54464.66,54344.9,54225.14,54715.75,66.21,61.01,96.09,96.09,54820.02,54806.46,54793.49,54897.45,54855.77,54900.35,54686.63,54846.92,54740.06,54336.25,54368.82,54352.53,54391.2,False,False,False,False,False,False,WAIT
2026-03-18 10:19:00+05:30,54890.35,54893.55,54867.75,54872.25,0,3170196.0,54880.65,173982418345.76,18283037596301.37,332763084.0,54943.11,54464.3,54344.6,54224.9,54731.35,69.74,65.37,97.11,97.11,54840.64,54815.29,54794.04,54895.76,54857.12,54902.86,54685.23,54848.45,54739.63,54359.69,54358.24,54358.97,54416.32,False,False,False,False,False,False,WAIT
2026-03-18 10:20:00+05:30,54888.05,54902.6,54882.4,54895.1,0,2861580.0,54892.5,157079280150.0,18440116876451.37,335624664.0,54942.68,54464.04,54344.39,54224.73,54750.81,68.91,67.14,82.86,82.86,54859.74,54822.95,54795.12,54893.64,54858.34,54907.34,54682.9,54851.23,54739.01,54349.17,54325.5,54337.33,54385.95,False,False,False,False,False,False,WAIT
2026-03-18 10:21:00+05:30,54904.65,54904.65,54876.8,54888.85,0,2102280.0,54890.72,115395672531.8,18555512548983.16,337726944.0,54942.35,54463.85,54344.22,54224.6,54772.06,71.63,69.39,100.0,100.0,54877.31,54831.55,54797.0,54891.22,54860.15,54915.36,54678.63,54856.18,54737.81,54368.76,54321.11,54344.94,54394.21,False,False,False,False,False,False,WAIT
2026-03-18 10:22:00+05:30,54914.2,54935.4,54903.15,54903.7,0,3971772.0,54919.27,218126832499.41,18773639381482.57,341698716.0,54942.08,54463.69,54344.09,54224.49,54793.28,73.15,71.27,68.66,68.66,54893.0,54840.25,54801.18,54888.97,54862.27,54929.99,54672.37,54865.58,54736.78,54368.04,54366.22,54367.13,54404.44,True,False,False,False,False,False,WAIT
2026-03-18 10:23:00+05:30,54953.25,54957.05,54910.8,54916.25,0,5215044.0,54933.93,286482840041.95,19060122221524.52,346913760.0,54941.96,54463.61,54344.03,54224.44,54818.86,78.46,74.86,95.26,95.26,54910.1,54852.14,54808.92,54887.38,54865.84,54954.54,54663.3,54881.73,54736.11,54393.98,54460.38,54427.18,54462.71,False,False,False,False,True,False,WAIT
2026-03-18 10:24:00+05:30,54972.5,54975.55,54950.75,54956.25,0,4192152.0,54963.15,230413880836.36,19290536102360.88,351105912.0,54942.21,54463.77,54344.15,54224.54,54846.5,80.59,77.73,96.91,96.91,54926.53,54864.81,54817.92,54886.16,54870.02,54980.53,54655.31,54899.23,54736.62,54400.04,54437.82,54418.93,54420.32,False,False,False,False,False,False,WAIT
2026-03-18 10:25:00+05:30,54977.9,54978.95,54955.55,54973.1,0,2489088.0,54967.25,136818322368.0,19427354424728.88,353595000.0,54942.39,54463.87,54344.24,54224.61,54872.31,81.17,79.45,98.61,98.61,54944.5,54876.72,54828.95,54884.88,54874.25,55003.72,54654.18,54916.34,54741.56,54386.58,54402.18,54394.38,54394.82,False,True,False,False,False,False,WAIT
2026-03-18 10:26:00+05:30,54983.3,54985.1,54958.45,54979.5,0,3387456.0,54971.78,186214470377.62,19613568895106.51,356982456.0,54942.67,54464.04,54344.38,54224.72,54893.64,81.79,80.62,97.58,97.58,54960.23,54887.94,54839.12,54884.46,54878.53,55025.18,54653.05,54932.15,54746.08,54384.32,54416.64,54400.48,54392.44,False,True,False,False,False,False,BUY
2026-03-18 10:27:00+05:30,54911.15,54982.5,54911.15,54982.5,0,5460792.0,54946.82,300053178119.16,19913622073225.66,362443248.0,54942.73,54464.08,54344.41,54224.75,54985.1,54.73,67.68,0.0,0.0,54959.62,54890.38,54844.74,54882.46,54879.81,55032.45,54657.03,54938.6,54750.88,54333.53,54348.36,54340.95,54449.91,False,False,False,False,True,False,WAIT
2026-03-18 10:28:00+05:30,54940.4,54943.05,54900.55,54912.65,0,3965232.0,54921.8,217777681955.44,20131399755181.1,366408480.0,54942.51,54463.94,54344.3,54224.66,54983.62,60.67,64.17,47.13,47.13,54957.05,54895.64,54852.96,54881.27,54882.18,55042.39,54663.53,54947.67,54758.25,54342.73,54418.82,54380.78,54428.6,False,False,False,False,True,False,WAIT
2026-03-18 10:29:00+05:30,54946.0,54948.2,54928.75,54938.5,0,3371820.0,54938.47,185242647457.38,20316642402638.48,369780300.0,54942.47,54463.92,54344.28,54224.64,54980.3,61.75,62.96,53.76,53.76,54951.75,54900.95,54863.11,54880.49,54884.69,55049.46,54676.75,54956.29,54769.93,54337.94,54420.72,54379.33,54391.49,False,True,False,False,True,False,WAIT
2026-03-18 10:30:00+05:30,54919.65,54946.2,54919.35,54945.85,0,2006940.0,54932.78,110246784242.46,20426889186880.94,371787240.0,54942.42,54463.89,54344.26,54224.62,54977.11,53.91,58.43,23.31,23.31,54940.1,54902.91,54873.37,54879.31,54886.06,55047.45,54699.29,54960.41,54786.33,54317.04,54396.84,54356.94,54392.34,False,False,False,False,True,False,WAIT
