,Close,High,Low,Open,Volume,Collective_Volume,Avg_High_Low,Price_Volume_Product,Daily_Cumulative_Price_Volume,Daily_Cumulative_Volume,VWAP,GOLDUP,GOLD,GOLDLOW,SAR,RSI9,EMA3_RSI,%K,%D,SMA5,EMA18,SMA20,SMA50,EMA50,BBUpperBand2,BBLowerBand2,BBUpperBand1,BBLowerBand1,kLowerBand,kMiddleLine,kUpperBand,TTMSQ,diff,tenkan,kijun,senkouA,senkouB,senkouA_lead,senkouB_lead,IRBLONG,IRBSHORT,GOLDBAR,INGOLDZ,VWAPBAR,PVWAPBAR,PREHIGH,PRELOW,PIVOT,R1,R2,R3,S3,S2,S1,UpBB2IRB,LowBB2IRB,UpBB1IRB,LowBB1IRB,SMA5IRB,TOP1VOL,TOP2VOL,TOP3VOL,BUYORSELL
2026-05-20 12:10:00+05:30,23579.95,23587.45,23577.3,23580.05,0,169446090,23582.38,3995941236663.75,206856802332124.8,8787371065,23540.24,23675.45,23652.92,23630.38,23636.54,47.49,50.09,5.59,5.59,23597.61,23584.56,23578.81,23576.3,23591.83,23642.7,23514.92,23610.75,23546.87,23548.19,23583.11,23618.03,False,-1.01,23602.54,23578.22,23590.38,23542.88,17638.56,11794.23,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,WAIT
2026-05-20 12:15:00+05:30,23583.2,23598.35,23579.5,23579.95,0,128542095,23588.92,3032169813192.0,209888972145316.8,8915913160,23540.94,23675.73,23653.27,23630.8,23634.16,49.01,49.55,16.92,16.92,23588.87,23584.42,23579.82,23573.76,23591.49,23643.29,23516.34,23611.55,23548.08,23548.83,23583.12,23617.4,False,1.73,23602.54,23578.22,23590.38,23542.88,17638.56,11794.23,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,WAIT
2026-05-20 12:20:00+05:30,23602.1,23608.45,23582.8,23583.55,0,172800375,23595.62,4077332848359.38,213966304993676.16,9088713535,23541.98,23676.15,23653.79,23631.42,23631.88,57.12,53.34,79.81,79.81,23587.54,23586.28,23583.28,23571.74,23591.91,23643.42,23523.15,23613.35,23553.22,23550.24,23584.93,23619.61,False,17.99,23602.54,23578.22,23590.38,23542.88,17638.56,11794.23,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,BUY
2026-05-20 12:25:00+05:30,23588.25,23603.8,23581.65,23601.95,0,151103590,23592.73,3564945533920.01,217531250527596.16,9239817125,23542.81,23676.48,23654.2,23631.92,23629.68,50.5,51.92,35.15,35.15,23586.62,23586.49,23587.38,23569.47,23591.77,23635.39,23539.37,23611.38,23563.38,23550.7,23585.24,23619.79,False,1.94,23602.54,23578.22,23590.38,23542.88,17638.56,11794.23,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,WAIT
2026-05-20 12:30:00+05:30,23589.9,23596.85,23583.05,23588.0,0,139611120,23589.95,3293419367511.8,220824669895107.97,9379428245,23543.51,23676.76,23654.55,23632.34,23627.57,51.26,51.59,35.92,35.92,23588.68,23586.85,23589.59,23567.65,23591.69,23633.4,23545.79,23611.5,23567.69,23552.46,23585.69,23618.91,False,2.26,23602.54,23578.22,23590.38,23542.88,17638.56,11794.23,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,WAIT
2026-05-20 12:35:00+05:30,23599.75,23602.0,23586.9,23590.55,0,129068720,23594.45,3045305485812.73,223869975380920.7,9508496965,23544.2,23677.04,23654.9,23632.76,23625.55,55.8,53.69,67.54,67.54,23592.64,23588.2,23592.27,23566.49,23592.01,23631.19,23553.34,23611.73,23572.81,23554.81,23587.03,23619.24,False,10.1,23602.54,23578.22,23590.38,23542.88,23541.89,11794.23,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,BUY
2026-05-20 12:40:00+05:30,23603.9,23606.45,23591.75,23600.2,0,255231075,23599.1,6023223562332.86,229893198943253.56,9763728040,23545.64,23677.61,23655.62,23633.62,23623.61,57.67,55.68,89.72,89.72,23596.78,23589.86,23594.26,23565.51,23592.48,23631.14,23557.37,23612.7,23575.81,23557.38,23588.63,23619.88,False,12.46,23602.54,23578.22,23590.38,23542.88,23516.28,11794.23,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,BUY
2026-05-20 12:45:00+05:30,23602.2,23613.2,23598.7,23602.8,0,162143575,23605.95,3827552997596.58,233720751940850.16,9925871615,23546.62,23678.01,23656.11,23634.21,23621.74,56.56,56.12,63.52,63.52,23596.8,23591.16,23595.59,23564.56,23592.87,23631.54,23559.63,23613.56,23577.61,23559.58,23589.93,23620.27,True,9.44,23602.54,23578.22,23590.38,23542.88,23516.28,11794.23,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,BUY
2026-05-20 12:50:00+05:30,23605.9,23611.4,23601.25,23601.9,0,133033175,23606.33,3140424390814.92,236861176331665.1,10058904790,23547.41,23678.32,23656.5,23634.68,23619.95,58.51,57.31,72.24,72.24,23600.33,23592.71,23597.76,23563.56,23593.38,23630.37,23565.16,23614.07,23581.46,23562.54,23591.45,23620.35,True,11.3,23602.54,23578.95,23590.75,23542.88,23501.71,11794.23,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,BUY
2026-05-20 12:55:00+05:30,23612.65,23615.4,23604.7,23605.95,0,160598515,23610.05,3791738937708.85,240652915269373.9,10219503305,23548.4,23678.71,23656.99,23635.28,23618.24,61.99,59.65,88.37,88.37,23604.88,23594.81,23600.11,23563.18,23594.14,23629.6,23570.62,23614.86,23585.37,23565.78,23593.47,23621.15,True,15.86,23602.54,23582.42,23592.48,23542.88,23519.26,11794.23,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,BUY
2026-05-20 13:00:00+05:30,23602.95,23617.05,23599.95,23612.75,0,194426320,23608.5,4590113775720.0,245243029045093.9,10413929625,23549.52,23679.16,23657.56,23635.95,23577.0,54.58,57.12,23.16,23.16,23605.52,23595.66,23601.13,23562.73,23594.49,23629.45,23572.81,23615.29,23586.97,23566.88,23594.37,23621.86,True,5.2,23602.54,23583.45,23593.0,23542.88,23519.26,11794.23,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,WAIT
2026-05-20 13:05:00+05:30,23602.0,23606.95,23588.75,23602.2,0,155758790,23597.85,3675572501758.22,248918601546852.12,10569688415,23550.23,23679.45,23657.91,23636.38,23577.8,53.87,55.49,46.82,46.82,23605.14,23596.33,23601.28,23562.28,23594.79,23629.59,23572.96,23615.43,23587.12,23567.63,23595.1,23622.57,True,3.81,23602.54,23583.45,23593.0,23542.88,23519.53,11794.23,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,WAIT
2026-05-20 13:10:00+05:30,23601.0,23612.9,23599.05,23601.95,0,264199045,23605.98,6236676206098.0,255155277752950.12,10833887460,23551.59,23679.99,23658.59,23637.19,23578.59,53.05,54.27,43.29,43.29,23604.9,23596.82,23601.61,23562.1,23595.03,23629.73,23573.48,23615.67,23587.55,23568.83,23595.66,23622.49,True,2.37,23602.54,23583.45,23593.0,23542.88,23522.38,11794.23,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,WAIT
2026-05-20 13:15:00+05:30,23584.6,23603.95,23579.75,23601.4,0,242528825,23591.85,5721703565338.43,260876981318288.56,11076416285,23552.47,23680.34,23659.03,23637.72,23579.36,41.45,47.86,13.0,13.0,23600.64,23595.54,23600.35,23561.84,23594.62,23629.18,23571.52,23614.77,23585.93,23566.87,23594.6,23622.34,True,-12.88,23601.11,23583.45,23592.28,23542.88,23522.68,11794.23,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,WAIT
2026-05-20 13:20:00+05:30,23583.2,23596.8,23576.3,23585.3,0,180249795,23586.55,4251470943077.4,265128452261365.97,11256666080,23553.02,23680.56,23659.31,23638.05,23617.05,40.59,44.23,18.85,18.85,23594.75,23594.24,23599.26,23561.38,23594.17,23628.99,23569.53,23614.12,23584.4,23565.5,23593.52,23621.54,True,-13.19,23599.06,23583.45,23591.26,23542.88,23522.68,11794.23,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,WAIT
2026-05-20 13:25:00+05:30,23566.8,23597.45,23561.85,23583.25,0,249810660,23579.65,5890447782695.57,271018900044061.53,11506476740,23553.6,23680.79,23659.59,23638.39,23616.24,31.94,38.08,9.7,9.7,23587.52,23591.35,23595.82,23563.51,23593.09,23623.72,23567.92,23609.77,23581.87,23560.54,23590.97,23621.41,True,-26.6,23591.54,23583.45,23587.49,23542.88,23546.8,11794.23,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,WAIT
2026-05-20 13:30:00+05:30,23597.1,23598.7,23565.8,23567.1,0,199938035,23582.25,4714988725878.75,275733888769940.28,11706414775,23554.09,23680.99,23659.84,23638.69,23614.06,52.84,45.46,83.73,83.73,23586.54,23591.95,23594.33,23566.28,23593.25,23618.12,23570.54,23606.23,23582.44,23559.32,23591.56,23623.8,True,4.15,23591.54,23583.45,23587.49,23542.88,23555.16,23599.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,WAIT
2026-05-20 13:35:00+05:30,23604.4,23620.9,23592.1,23597.05,0,286852115,23606.5,6771574452747.5,282505463222687.8,11993266890,23555.34,23681.49,23660.47,23639.44,23561.85,56.47,50.96,72.06,72.06,23587.22,23593.26,23594.12,23568.81,23593.69,23617.43,23570.8,23605.77,23582.46,23559.5,23592.78,23626.06,True,10.95,23591.54,23583.45,23587.49,23547.8,23559.01,23510.11,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,WAIT
2026-05-20 13:40:00+05:30,23595.1,23605.9,23590.15,23604.1,0,139563050,23598.03,3293412397493.07,285798875620180.9,12132829940,23555.83,23681.69,23660.71,23639.74,23563.03,50.86,50.91,56.31,56.31,23589.32,23593.46,23594.23,23570.31,23593.74,23617.54,23570.92,23605.88,23582.57,23560.64,23593.0,23625.36,True,1.49,23591.54,23583.45,23587.49,23547.8,23567.37,23517.38,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,WAIT
2026-05-20 13:45:00+05:30,23597.15,23601.55,23590.8,23595.85,0,172994030,23596.18,4081997540986.84,289880873161167.7,12305823970,23556.4,23681.91,23661.0,23640.08,23564.19,52.04,51.48,56.9,56.9,23592.11,23593.85,23595.11,23571.56,23593.88,23617.39,23572.82,23606.25,23583.96,23562.58,23593.4,23624.21,True,2.9,23591.54,23583.45,23587.49,23547.8,23568.57,23518.78,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,WAIT
2026-05-20 13:50:00+05:30,23604.45,23604.65,23588.55,23597.3,0,142951710,23596.6,3373174403946.77,293254047565114.44,12448775680,23556.86,23682.1,23661.23,23640.35,23565.32,56.25,53.87,49.15,49.15,23599.64,23594.96,23596.33,23573.16,23594.3,23617.79,23574.87,23607.06,23585.6,23564.27,23594.45,23624.63,True,9.06,23591.54,23583.45,23587.49,23547.8,23590.1,23540.26,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,BUY
2026-05-20 13:55:00+05:30,23626.9,23626.9,23603.0,23605.1,0,153574080,23614.95,3626644250490.94,296880691815605.4,12602349760,23557.57,23682.38,23661.58,23640.78,23566.43,66.44,60.15,100.0,100.0,23605.6,23598.32,23598.52,23575.25,23595.58,23623.03,23574.0,23610.77,23586.26,23566.82,23597.54,23628.26,True,28.87,23626.9,23586.87,23606.88,23555.71,23593.1,23542.88,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,BUY
2026-05-20 14:00:00+05:30,23630.25,23644.1,23623.25,23628.15,0,216234975,23633.67,5110427080549.73,301991118896155.1,12818584735,23558.85,23682.9,23662.22,23641.55,23568.85,67.7,63.93,75.07,75.07,23610.77,23601.68,23599.92,23577.33,23596.95,23628.24,23571.61,23614.08,23585.76,23569.88,23600.66,23631.43,True,29.96,23609.17,23596.54,23602.85,23566.05,23593.1,23542.88,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,BUY
2026-05-20 14:05:00+05:30,23660.65,23662.2,23626.8,23630.2,0,247794690,23644.5,5858981547705.0,307850100443860.1,13066379425,23560.47,23683.55,23663.03,23642.52,23573.37,76.67,70.3,97.9,97.9,23623.88,23607.89,23603.54,23579.7,23599.46,23642.2,23564.89,23622.87,23584.21,23573.47,23606.37,23639.27,False,55.69,23628.12,23613.41,23620.77,23583.39,23593.1,23542.88,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,BUY
2026-05-20 14:10:00+05:30,23651.85,23664.3,23651.3,23661.1,0,329225105,23657.8,7788741946276.11,315638842390136.25,13395604530,23562.87,23684.5,23664.23,23643.96,23580.47,70.31,70.31,79.69,79.69,23634.82,23612.52,23606.64,23582.66,23601.52,23650.3,23562.98,23628.47,23584.81,23579.08,23610.7,23642.32,False,43.18,23637.29,23620.78,23629.03,23590.47,23578.91,23542.88,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,BUY
2026-05-20 14:15:00+05:30,23647.2,23659.0,23643.1,23651.95,0,227813740,23651.05,5388034110932.13,321026876501068.4,13623418270,23564.34,23685.09,23664.97,23644.84,23588.86,67.01,68.66,58.34,58.34,23643.37,23616.17,23609.01,23585.6,23603.32,23656.12,23561.91,23632.56,23585.46,23583.29,23614.18,23645.06,False,35.61,23637.29,23620.78,23629.03,23590.47,23590.38,23542.88,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,BUY
2026-05-20 14:20:00+05:30,23673.6,23678.85,23641.95,23647.4,0,234597440,23660.4,5550669131916.56,326577545632984.94,13858015710,23565.97,23685.74,23665.78,23645.82,23596.4,74.62,71.64,89.91,89.91,23652.71,23622.21,23612.5,23589.07,23606.09,23667.64,23557.36,23640.07,23584.93,23586.62,23619.84,23653.05,False,57.43,23646.05,23627.26,23636.65,23599.98,23590.38,23542.88,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,BUY
2026-05-20 14:25:00+05:30,23665.9,23675.4,23655.35,23674.1,0,211010250,23665.38,4993636695093.75,331571182328078.7,14069025960,23567.46,23686.34,23666.53,23646.71,23606.29,69.37,70.51,64.91,64.91,23659.84,23626.81,23615.68,23592.38,23608.44,23675.48,23555.89,23645.58,23585.78,23591.31,23624.22,23657.14,False,45.95,23648.06,23628.99,23638.52,23602.42,23590.38,23542.88,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,BUY
2026-05-20 14:30:00+05:30,23660.4,23675.7,23655.9,23665.35,0,243916475,23665.8,5772478466415.06,337343660794493.75,14312942435,23569.13,23687.01,23667.36,23647.72,23615.0,65.66,68.08,50.0,50.0,23659.79,23630.35,23618.41,23596.03,23610.49,23681.22,23555.6,23649.81,23587.0,23595.06,23627.67,23660.28,False,37.36,23648.06,23629.65,23638.85,23602.66,23590.38,23542.88,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,BUY
2026-05-20 14:35:00+05:30,23668.4,23669.9,23652.6,23660.9,0,270606600,23661.25,6402890414250.0,343746551208743.75,14583549035,23570.84,23687.69,23668.22,23648.74,23622.66,68.42,68.25,71.68,71.68,23663.1,23634.35,23621.2,23599.0,23612.77,23687.77,23554.62,23654.48,23587.91,23599.57,23631.55,23663.52,False,42.03,23648.06,23629.65,23638.85,23602.66,23590.38,23542.88,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,BUY
2026-05-20 14:40:00+05:30,23676.65,23681.55,23668.4,23668.4,0,233025485,23674.98,5516872668276.24,349263423877020.0,14816574520,23572.48,23688.35,23669.04,23649.73,23629.41,71.12,69.69,83.07,83.07,23668.99,23638.81,23624.88,23601.29,23615.28,23695.25,23554.51,23660.06,23589.7,23605.04,23635.84,23666.65,False,46.29,23654.44,23636.19,23645.31,23609.66,23590.38,23542.88,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,BUY
2026-05-20 14:45:00+05:30,23684.25,23684.6,23673.65,23677.6,0,221122880,23679.12,5235996315880.0,354499420192900.0,15037697400,23574.05,23688.98,23669.82,23650.67,23636.71,73.47,71.58,98.91,98.91,23671.12,23643.59,23628.99,23603.72,23618.0,23703.24,23554.75,23666.12,23591.87,23611.02,23640.45,23669.89,False,49.53,23661.42,23642.38,23651.9,23617.46,23590.38,23542.88,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,BUY
2026-05-20 14:50:00+05:30,23684.95,23688.0,23674.75,23684.05,0,241054055,23681.38,5708491471725.62,360207911664625.6,15278751455,23575.74,23689.65,23670.67,23651.68,23644.37,73.69,72.64,91.38,91.38,23674.93,23647.94,23633.19,23606.76,23620.63,23710.21,23556.17,23671.7,23594.68,23616.16,23644.69,23673.22,False,46.01,23665.35,23643.97,23654.66,23620.9,23590.38,23542.88,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,BUY
2026-05-20 14:55:00+05:30,23679.8,23690.75,23679.1,23685.1,0,244997775,23684.92,5802753878190.75,366010665542816.4,15523749230,23577.47,23690.34,23671.53,23652.72,23652.22,68.92,70.78,51.01,51.01,23678.81,23651.3,23637.95,23610.23,23622.96,23714.09,23561.81,23676.02,23599.88,23620.56,23648.03,23675.51,False,36.81,23667.28,23645.96,23656.62,23622.83,23590.75,23542.88,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,BUY
2026-05-20 15:00:00+05:30,23643.55,23680.75,23639.6,23679.15,0,505822350,23660.17,11967845221117.82,377978510763934.2,16029571580,23580.08,23691.39,23672.83,23654.28,23690.75,45.57,58.18,7.72,7.72,23673.84,23650.48,23640.97,23612.19,23623.77,23712.62,23569.31,23676.8,23605.14,23616.87,23647.61,23678.34,False,-0.74,23643.55,23645.96,23644.76,23622.83,23592.48,23542.88,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,WAIT
2026-05-20 15:05:00+05:30,23672.15,23673.45,23641.7,23643.5,0,457495335,23657.57,10823229842494.4,388801740606428.56,16487066915,23582.23,23692.25,23673.91,23655.57,23689.73,58.16,58.17,63.64,63.64,23672.94,23652.76,23646.24,23614.7,23625.67,23709.99,23582.48,23678.11,23614.36,23617.6,23649.95,23682.29,False,24.06,23670.46,23645.96,23658.21,23622.83,23593.0,23542.88,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,WAIT
2026-05-20 15:10:00+05:30,23667.75,23675.3,23664.85,23672.35,0,433173235,23670.08,10253243045046.77,399054983651475.4,16920240150,23584.48,23693.15,23675.03,23656.92,23688.72,55.92,57.04,55.03,55.03,23669.64,23654.34,23649.77,23616.78,23627.33,23709.78,23589.76,23679.77,23619.76,23620.88,23651.64,23682.4,False,17.05,23670.46,23645.96,23658.21,23622.83,23593.0,23542.88,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,WAIT
2026-05-20 15:15:00+05:30,23659.55,23671.05,23658.55,23667.9,0,522996595,23664.8,12376610229947.09,411431593881422.4,17443236745,23586.88,23694.11,23676.24,23658.37,23687.74,51.74,54.39,48.48,48.48,23664.56,23654.89,23652.52,23618.46,23628.59,23708.7,23596.35,23680.61,23624.44,23622.78,23652.39,23682.01,False,7.09,23670.46,23645.96,23658.21,23622.83,23593.0,23542.88,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,WAIT
2026-05-20 15:20:00+05:30,23658.1,23663.1,23651.4,23659.5,0,589393145,23657.25,13943420979551.25,425375014860973.7,18032629890,23589.18,23695.03,23677.39,23659.75,23686.78,50.99,52.69,48.81,48.81,23660.22,23655.23,23655.68,23620.37,23629.75,23704.93,23606.42,23680.3,23631.05,23624.47,23652.94,23681.4,False,3.79,23667.79,23645.96,23656.88,23622.83,23592.28,23542.88,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,WAIT
2026-05-20 15:25:00+05:30,23664.35,23672.35,23654.85,23658.3,0,523081955,23663.6,12378001946009.11,437753016806982.8,18555711845,23591.28,23695.87,23678.44,23661.01,23685.84,54.23,53.46,54.18,54.18,23664.38,23656.19,23659.04,23622.34,23631.11,23699.95,23618.12,23679.49,23638.58,23625.77,23654.02,23682.28,False,7.82,23667.79,23645.96,23656.88,23622.83,23591.26,23542.88,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,WAIT
2026-05-21 09:15:00+05:30,23766.85,23859.15,23765.75,23830.05,0,0,23812.45,0.0,0.0,0,,,,,23639.6,79.41,66.43,55.57,55.57,23683.32,23667.84,23667.16,23626.03,23636.45,23723.86,23610.45,23695.51,23638.8,23611.38,23664.77,23718.16,False,100.89,23766.85,23734.89,23750.87,23719.58,23587.49,23542.88,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,BUY
2026-05-21 09:20:00+05:30,23774.8,23787.3,23752.55,23768.45,0,440455345,23769.93,10469590860604.86,10469590860604.86,440455345,23769.93,23768.19,23767.76,23767.33,23643.99,80.35,73.39,59.4,59.4,23704.73,23679.1,23674.55,23629.54,23641.89,23745.85,23603.25,23710.2,23638.9,23621.98,23675.25,23728.52,False,99.9,23755.32,23738.87,23747.09,23723.55,23587.49,23542.88,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,BUY
2026-05-21 09:25:00+05:30,23757.35,23780.85,23750.9,23775.05,0,298363065,23765.88,7090859307406.88,17560450168011.74,738818410,23768.29,23767.21,23766.94,23766.67,23648.29,72.19,72.79,50.17,50.17,23724.29,23687.33,23680.91,23632.8,23646.42,23758.0,23603.81,23719.45,23642.36,23630.59,23683.07,23735.54,False,75.36,23755.32,23738.87,23747.09,23723.55,23587.49,23547.8,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,BUY
2026-05-21 09:30:00+05:30,23738.15,23774.7,23728.2,23758.1,0,391145810,23751.45,9290279843341.84,26850730011353.58,1129964220,23762.46,23764.34,23764.03,23763.71,23652.51,64.12,68.46,7.6,7.6,23740.3,23692.68,23684.78,23635.37,23650.03,23765.31,23604.25,23725.04,23644.52,23634.19,23688.31,23742.44,False,51.6,23755.32,23738.87,23747.09,23723.55,23587.49,23547.8,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,WAIT
2026-05-21 09:35:00+05:30,23769.3,23773.2,23731.3,23738.3,0,260037470,23752.25,6176474996807.5,33027205008161.08,1390001690,23760.55,23763.58,23763.07,23762.57,23656.64,70.2,69.33,69.54,69.54,23761.29,23700.75,23690.65,23638.66,23654.72,23777.92,23603.39,23734.28,23647.02,23641.07,23696.03,23750.98,False,75.96,23755.32,23738.87,23747.09,23723.55,23587.49,23547.8,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,BUY
2026-05-21 09:40:00+05:30,23792.6,23794.2,23755.8,23768.95,0,308091245,23775.0,7324869349875.0,40352074358036.08,1698092935,23763.17,23764.62,23764.38,23764.14,23660.69,73.92,71.62,97.58,97.58,23766.44,23710.42,23697.92,23641.8,23660.13,23793.75,23602.1,23745.84,23650.01,23650.02,23705.22,23760.43,False,91.03,23764.22,23747.77,23755.99,23732.45,23587.49,23547.8,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,BUY
2026-05-21 09:45:00+05:30,23786.35,23796.85,23777.2,23793.15,0,250138515,23787.02,5950050963202.34,46302125321238.41,1948231450,23766.23,23765.98,23765.91,23765.85,23664.66,71.23,71.43,84.71,84.71,23768.75,23718.41,23703.56,23644.99,23665.09,23806.37,23600.75,23754.97,23652.15,23660.2,23712.95,23765.7,False,78.09,23764.22,23747.77,23755.99,23732.45,23606.88,23555.71,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,BUY
2026-05-21 09:50:00+05:30,23808.7,23812.0,23781.75,23785.55,0,265875720,23796.88,6327011274375.0,52629136595613.41,2214107170,23769.91,23768.19,23767.75,23767.32,23668.55,74.9,73.16,95.91,95.91,23779.02,23727.91,23710.7,23648.99,23670.73,23821.99,23599.41,23766.34,23655.06,23670.02,23722.07,23774.12,False,92.32,23772.27,23755.82,23764.04,23740.5,23602.85,23566.05,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,BUY
2026-05-21 09:55:00+05:30,23771.35,23810.3,23767.9,23807.05,0,225231435,23789.1,5358053262330.04,57987189857943.45,2439338605,23771.69,23769.25,23768.64,23768.03,23672.36,60.43,66.8,27.67,27.67,23785.66,23732.49,23716.25,23652.56,23674.69,23828.04,23604.46,23772.14,23660.35,23673.61,23726.76,23779.91,False,49.84,23772.27,23755.82,23764.04,23740.5,23620.77,23583.39,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,WAIT
2026-05-21 10:00:00+05:30,23782.15,23790.1,23768.3,23768.35,0,201035505,23779.2,4780463519760.75,62767653377704.2,2640374110,23772.26,23769.59,23768.93,23768.26,23676.1,62.77,64.78,32.31,32.31,23788.23,23737.71,23721.94,23656.61,23678.91,23835.04,23608.83,23778.49,23665.38,23680.83,23732.04,23783.24,False,55.16,23772.27,23755.82,23764.04,23740.5,23629.03,23590.47,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,WAIT
2026-05-21 10:05:00+05:30,23763.6,23785.65,23752.95,23781.85,0,190768710,23769.3,4534438661343.49,67302092039047.69,2831142820,23772.06,23769.47,23768.83,23768.18,23679.76,56.33,60.56,18.04,18.04,23782.43,23740.44,23726.28,23660.28,23682.23,23838.74,23613.82,23782.51,23670.05,23684.05,23735.04,23786.04,False,32.94,23772.27,23755.82,23764.04,23740.5,23629.03,23590.47,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,WAIT
2026-05-21 10:10:00+05:30,23767.5,23774.1,23759.65,23763.6,0,170815095,23766.88,4059741010978.12,71361833050025.81,3001957915,23771.76,23769.3,23768.68,23768.06,23683.35,57.37,58.96,25.37,25.37,23778.66,23743.29,23730.44,23663.97,23685.58,23842.52,23618.37,23786.48,23674.41,23689.93,23738.13,23786.34,False,33.21,23772.27,23755.82,23764.04,23740.5,23636.65,23599.98,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,WAIT
2026-05-21 10:15:00+05:30,23776.15,23784.8,23767.45,23767.45,0,283607445,23776.12,6743086063250.62,78104919113276.44,3285565360,23772.14,23769.52,23768.87,23768.21,23686.87,59.75,59.35,62.45,62.45,23772.15,23746.75,23735.0,23667.45,23689.14,23846.7,23623.31,23790.85,23679.16,23695.66,23741.76,23787.85,False,37.77,23772.27,23755.82,23764.04,23740.5,23638.52,23602.42,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,BUY
