Datetime,Close,High,Low,Open,Volume,Collective_Volume,Avg_High_Low,Price_Volume_Product,Daily_Cumulative_Price_Volume,Daily_Cumulative_Volume,VWAP,GOLDUP,GOLD,GOLDLOW,SAR,RSI9,EMA3_RSI,%K,%D,SMA5,EMA18,SMA20,SMA50,EMA50,BBUpperBand2,BBLowerBand2,BBUpperBand1,BBLowerBand1,kUpperBand,kMiddleLine,kLowerBand,TTMSQ,diff,tenkan,kijun,senkouA,senkouB,IRBLONG,IRBSHORT,GOLDBAR,INGOLDZ,VWAPBAR,PVWAPBAR,PREHIGH,PRELOW,PIVOT,R1,R2,R3,S3,S2,S1,UpBB2IRB,LowBB2IRB,UpBB1IRB,LowBB1IRB,SMA5IRB,TOP1VOL,TOP2VOL,TOP3VOL,BUYORSELL
2026-03-30 09:30:00+05:30,22659.25,22713.3,22576.75,22581.4,0,1870277200,22645.03,42352474681507.03,121499963822914.55,5381486660,22577.4,22776.34,22743.19,22710.03,22861.97,24.89,19.51,50.07,50.07,22747.45,22866.66,22887.56,23128.26,22983.88,23094.69,22680.44,22991.13,22784.0,23023.77,22881.35,22738.92,False,-225.21,22795.04,23022.34,22908.69,23108.29,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,SELL
2026-03-30 09:45:00+05:30,22615.3,22690.0,22596.95,22659.55,0,1260030530,22643.47,28531469313092.32,150031433136006.84,6641517190,22589.93,22781.36,22749.45,22717.55,22807.51,22.41,20.96,38.97,38.97,22701.2,22840.2,22868.78,23114.85,22969.19,23102.81,22634.75,22985.79,22751.77,23000.61,22856.01,22711.4,False,-247.09,22732.3,22921.12,22826.71,23229.19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,SELL
2026-03-30 10:00:00+05:30,22596.75,22665.5,22556.6,22614.7,0,1168994475,22611.05,26432192295629.52,176463625431636.38,7810511665,22593.09,22782.62,22751.03,22719.45,22760.67,21.4,21.18,51.51,51.51,22657.51,22814.57,22851.86,23100.67,22954.35,23113.03,22590.68,22982.45,22721.27,22979.58,22831.32,22683.05,False,-244.84,22708.88,22867.0,22787.94,23278.05,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,SELL
2026-03-30 10:15:00+05:30,22534.75,22603.95,22534.75,22595.9,0,1084337650,22569.35,24472795517458.1,200936420949094.47,8894849315,22590.2,22781.46,22749.59,22717.71,22720.39,18.3,19.74,0.0,0.0,22597.36,22785.12,22831.06,23085.08,22937.65,23123.49,22538.64,22977.28,22684.85,22950.84,22803.07,22655.3,False,-282.32,22669.0,22848.78,22758.89,23303.35,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,SELL
2026-03-30 10:30:00+05:30,22514.55,22554.6,22512.25,22535.45,0,947756425,22533.42,21356198135896.95,222292619084991.44,9842605740,22584.73,22779.28,22746.85,22714.43,22685.75,17.37,18.56,1.29,1.29,22584.12,22756.64,22809.46,23068.03,22920.81,23128.56,22490.36,22969.01,22649.91,22920.21,22775.59,22630.98,False,-277.98,22636.77,22851.45,22744.11,23314.99,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,SELL
2026-03-30 10:45:00+05:30,22490.2,22538.3,22478.35,22513.3,0,916556410,22508.33,20630149736128.17,242922768821119.6,10759162150,22578.22,22776.67,22743.6,22710.52,22655.96,16.26,17.41,6.33,6.33,22550.31,22728.59,22787.26,23050.49,22903.69,23130.68,22443.85,22958.97,22615.56,22891.8,22748.41,22605.03,False,-277.64,22618.05,22831.46,22724.75,23323.61,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,SELL
2026-03-30 11:00:00+05:30,22478.55,22509.3,22454.0,22489.6,0,891077000,22481.65,20032881585126.95,262955650406246.56,11650239150,22570.84,22773.72,22739.91,22706.09,22630.34,15.72,16.56,16.37,16.37,22522.96,22702.27,22763.11,23031.41,22886.79,23122.48,22403.74,22942.8,22583.43,22864.46,22722.71,22580.97,False,-264.36,22592.32,22809.93,22701.12,23368.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,SELL
2026-03-30 11:15:00+05:30,22468.2,22488.25,22465.8,22479.25,0,842475755,22477.03,18936348936120.97,281891999342367.5,12492714905,22564.51,22771.19,22736.74,22702.3,22602.12,15.21,15.89,14.12,14.12,22497.25,22677.63,22738.25,23013.0,22870.16,23107.33,22369.16,22922.79,22553.7,22835.37,22698.47,22561.57,False,-250.16,22595.05,22821.15,22708.1,23371.86,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,SELL
2026-03-30 11:30:00+05:30,22486.65,22535.8,22457.35,22468.1,0,1007863230,22496.58,22673470940285.54,304565470282653.06,13500578135,22559.44,22769.16,22734.21,22699.25,22578.42,20.36,18.12,38.73,38.73,22487.63,22657.53,22715.35,22995.51,22854.94,23087.34,22343.35,22901.34,22529.35,22816.2,22678.3,22540.4,False,-210.17,22535.28,22815.25,22675.26,23474.41,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,SELL
2026-03-30 11:45:00+05:30,22484.0,22489.85,22453.15,22485.7,0,989539980,22471.5,22236447660570.0,326801917943223.06,14490118115,22553.43,22766.76,22731.2,22695.65,22558.52,20.16,19.14,37.33,37.33,22481.52,22639.26,22692.39,22977.2,22840.22,23061.85,22322.93,22877.12,22507.66,22794.47,22659.79,22525.12,False,-192.09,22536.17,22788.82,22662.49,23382.15,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,WAIT
2026-03-30 12:00:00+05:30,22567.1,22594.5,22480.3,22483.15,0,1249090370,22537.4,28151249792763.92,354953167735987.0,15739208485,22552.16,22766.25,22730.57,22694.89,22453.15,40.55,29.85,80.62,80.62,22496.9,22631.67,22673.92,22959.74,22829.38,23028.66,22319.19,22851.29,22496.56,22790.33,22650.97,22511.6,False,-95.35,22623.72,22916.08,22769.9,23512.7,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,WAIT
2026-03-30 12:15:00+05:30,22519.15,22594.1,22502.85,22566.9,0,905198580,22548.47,20410847197572.3,375364014933559.25,16644407065,22551.96,22766.17,22730.47,22694.77,22453.15,34.78,32.32,46.69,46.69,22505.02,22619.82,22653.34,22941.54,22817.08,22992.73,22313.94,22823.03,22483.64,22779.93,22638.41,22496.89,False,-126.72,22559.68,22810.48,22685.08,23414.01,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,WAIT
2026-03-30 12:30:00+05:30,22557.05,22579.3,22508.0,22519.85,0,870579435,22543.65,19626038419907.84,394990053353467.1,17514986500,22551.55,22766.0,22730.26,22694.52,22455.98,42.1,37.21,73.51,73.51,22522.79,22613.21,22634.98,22923.73,22806.78,22951.68,22318.29,22793.33,22476.64,22772.24,22630.66,22489.09,False,-75.77,22583.05,22870.55,22726.8,23509.45,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,WAIT
2026-03-30 12:45:00+05:30,22505.8,22560.7,22484.05,22557.35,0,777253950,22522.38,17505604932131.25,412495658285598.4,18292240450,22550.31,22765.51,22729.64,22693.77,22458.75,35.96,36.59,22.33,22.33,22526.62,22601.91,22614.69,22906.34,22794.86,22907.87,22321.51,22761.28,22468.1,22760.93,22618.77,22476.61,False,-110.93,22517.0,22820.59,22668.8,23437.54,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,SELL
2026-03-30 13:00:00+05:30,22499.2,22511.4,22481.45,22506.1,0,760705605,22496.42,17113156441386.81,429608814726985.2,19052946055,22548.16,22764.65,22728.57,22692.48,22461.46,35.22,35.9,15.76,15.76,22529.66,22591.1,22595.37,22888.47,22783.15,22863.21,22327.53,22729.29,22461.45,22745.43,22607.38,22469.34,False,-102.18,22500.81,22794.75,22647.78,23446.16,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,SELL
2026-03-30 13:15:00+05:30,22484.95,22516.35,22479.1,22498.55,0,301545310,22497.72,6784083341628.61,436392898068613.8,19354491365,22547.37,22764.33,22728.17,22692.01,22464.12,33.53,34.72,5.84,5.84,22513.23,22579.92,22576.97,22869.91,22771.35,22819.7,22334.24,22698.34,22455.61,22730.59,22595.72,22460.85,False,-101.4,22493.47,22796.8,22645.14,23381.74,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,SELL
